sample_ID	genus	species	sex	population	batch	temperature	climate_cabinet	rack_ID	positional_ID	emergence_date	julian_emergence_date	emergence_weight	emergence_condition	emergence_status	life_stage	length	width	week0	week1	week2	week3	week4	week5	week6	week7	week8	week9	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21
KB-2	Osmia	O. bicornis	male	Konstanz	weighing	control	C	10	14	2023-05-17	137	38.940000000000055	dead	excised	adult	10.840751893905384	5.853242729847074	70.56999999999994	68.73000000000002	68.04999999999995	67.67999999999984	67.30999999999995	67.17999999999984	66.95000000000005	67.02999999999997	66.87999999999988	66.16999999999985	65.98000000000002	65.80999999999995	64.94000000000005	64.5	64.41000000000008	63.46000000000003	62.200000000000045	61.18999999999983	60.450000000000045	54.68999999999983	50.6099999999999	46.63999999999987
KB-5	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	12	14	2023-02-23	54	34.11000000000013	alive	emerged	adult	8.683049478497741	4.481704382118004	42.25999999999999	40.50999999999999	40.21000000000003	39.6099999999999	39.38999999999987	39.34999999999991	39.08999999999992	38.74000000000001	38.690000000000055	38	37.690000000000055	37.6099999999999	35.700000000000045	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-6	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	20	13	2023-03-29	88	117.31000000000016	alive	emerged	adult	12.967333401518871	7.095774266309291	130.42000000000007	129.42000000000007	128.09000000000017	127.73000000000002	127.60000000000014	127.42000000000009	127.16000000000008	126.48000000000002	126.44000000000004	125.26	124.94000000000004	124.60000000000014	124.26	123.01	122.62000000000012	122	120.62000000000012	NA	NA	NA	NA	NA
KB-7	Osmia	O. bicornis	male	Konstanz	weighing	control	C	13	14	2023-05-17	137	33.02999999999997	dead	excised	adult	9.978200276541806	5.324151578013755	45.909999999999854	44.32999999999993	43.169999999999845	40.98000000000002	39.98000000000002	39.27999999999997	38.47000000000003	37.7199999999998	37.19999999999982	36.20999999999981	36.149999999999864	36.43999999999983	34.789999999999964	34.409999999999854	34.569999999999936	34.549999999999955	34.59999999999991	34.1099999999999	33.94999999999982	33.36999999999989	33.409999999999854	33.539999999999964
KB-9	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	14	14	2023-03-12	71	47.16000000000008	alive	emerged	adult	9.835158988116197	5.1604885233588815	52.190000000000055	51.54000000000019	51.319999999999936	51.05000000000018	50.91000000000008	50.77999999999997	50.680000000000064	50.50999999999999	50.680000000000064	50	49.72000000000003	49.87000000000012	49.24000000000001	48.75999999999999	48.3900000000001	NA	NA	NA	NA	NA	NA	NA
KB-11	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	23	12	2023-04-07	97	100.19000000000004	alive	emerged	adult	12.390350027326576	6.471863882862452	112.85000000000014	111.8900000000001	110.98000000000002	110.6400000000001	110.40000000000008	110.22000000000004	110.10000000000014	109.73000000000002	109.5400000000002	108.72000000000004	108.46000000000004	108.12000000000012	107.69000000000004	106.73000000000002	106.24	105.66000000000008	104.36000000000011	103.25	102.40000000000008	NA	NA	NA
KB-13	Osmia	O. bicornis	female	Konstanz	weighing	SSP5-8.5	F	24	13	2023-03-09	68	99.35000000000014	alive	emerged	adult	12.532329687684827	6.903151020237572	112.62000000000012	110.65000000000008	109.3900000000001	108.94000000000004	108.73000000000002	108.75	108.20000000000005	107.09000000000016	107.11000000000011	105.86999999999988	105.41000000000008	104.70000000000005	103.80999999999996	102.45000000000005	101.28999999999996	NA	NA	NA	NA	NA	NA	NA
KB-14	Osmia	O. bicornis	male	Konstanz	other	control	C	16	14	2023-05-17	137	44.86000000000013	dead	excised	adult	10.611556165914449	6.002218563777042	70.23000000000002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-15	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	17	14	2023-03-12	71	66.99000000000001	alive	emerged	adult	10.846428242538332	6.170582851762091	74.30999999999995	73.37999999999988	72.47999999999979	72.25999999999976	72.14999999999986	72	71.80999999999995	71.57999999999993	71.76999999999975	70.4699999999998	70.44999999999982	70.29999999999995	69.72999999999979	68.88999999999987	68.26999999999975	NA	NA	NA	NA	NA	NA	NA
KB-18	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	20	14	2023-05-17	137	23.049999999999955	dead	excised	adult	9.735676707567764	4.926629182722182	52.19999999999982	51.299999999999955	50.549999999999955	50.45999999999981	50.37999999999988	50.289999999999736	50.09999999999991	49.93999999999983	50	49.23999999999978	49.12999999999988	49.059999999999945	48.569999999999936	48.09999999999991	47.68999999999983	46.47999999999979	43.2199999999998	41.92999999999984	40.909999999999854	33.149999999999864	27.649999999999864	23.7199999999998
KB-21	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	23	13	2023-05-17	137	23.340000000000146	dead	excised	adult	8.506889011027564	4.521679744600236	25.360000000000127	25.50999999999999	24.330000000000155	24.11999999999989	24.970000000000027	25.00999999999999	25.279999999999973	25.09999999999991	24.87000000000012	24.039999999999964	24.460000000000036	24.569999999999936	24.830000000000155	23.860000000000127	24.049999999999955	24.360000000000127	24.24000000000001	24.170000000000073	24.039999999999964	23.41000000000008	23.360000000000127	23.49000000000001
KB-22	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	24	14	2023-02-21	52	56.850000000000136	alive	emerged	adult	10.549378457076704	6.0107480733923495	66.36000000000013	64.51999999999998	63.700000000000045	63.23000000000002	63.02999999999997	62.92000000000007	62.53999999999997	61.76999999999998	61.67000000000007	60.75999999999999	60.12999999999988	59.32999999999993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-23	Osmia	O. bicornis	male	Konstanz	weighing	control	C	25	13	2023-04-08	98	48.75	alive	emerged	adult	9.398360483201383	5.078494497912598	55.87000000000012	54.319999999999936	53.97000000000003	53.84999999999991	53.75	53.53999999999997	53.450000000000045	53.38000000000011	53.33999999999992	53	53.059999999999945	53.299999999999955	52.52999999999997	52.38000000000011	52.190000000000055	51.98000000000002	51.799999999999955	51.049999999999955	50.809999999999945	NA	NA	NA
KB-24	Osmia	O. bicornis	male	Konstanz	other	SSP2-4.5	E	26	13	2023-03-18	77	64.31999999999994	alive	emerged	adult	10.946700501678109	5.411714593102803	70.32999999999993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-25	Osmia	O. bicornis	male	Konstanz	other	SSP5-8.5	F	27	13	2023-02-16	47	60.59999999999991	alive	emerged	adult	10.482337188497656	5.569009390385087	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-26	Osmia	O. bicornis	male	Konstanz	weighing	control	C	28	13	2023-05-17	137	33.92000000000007	dead	excised	adult	10.628703238104148	5.966712078865202	66.54000000000019	65.31000000000017	64.92000000000007	64.18000000000006	63.79000000000019	63.50999999999999	63.16000000000008	62.8900000000001	62.87000000000012	62.30000000000018	62.16000000000008	62.069999999999936	61.11000000000013	60.61000000000013	60.15000000000009	59.850000000000136	58.5	57.52999999999997	56.74000000000001	50.96000000000003	46.22000000000003	41.440000000000055
KB-27	Osmia	O. bicornis	female	Konstanz	weighing	control	C	25	14	2023-04-17	107	116.96000000000004	alive	emerged	adult	12.600202308420942	6.257270239612691	128.8800000000001	128.17000000000007	127.3900000000001	127.03999999999996	126.86000000000011	126.58999999999992	126.35000000000014	126.06999999999994	126.01999999999998	125.29999999999995	125.09999999999992	124.94000000000004	124.1099999999999	123.55999999999996	123.42000000000009	123.09999999999992	122.49	121.5	121.03999999999996	119.20000000000005	NA	NA
KB-28	Osmia	O. bicornis	male	Konstanz	other	SSP2-4.5	E	26	14	2023-03-13	72	81.95000000000005	alive	emerged	adult	11.405807304152583	5.874869902821793	90.41999999999985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-29	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	29	13	2023-05-17	137	28.210000000000036	dead	excised	adult	9.799076163858128	5.577962999777812	49.37000000000012	48.580000000000155	47.61000000000013	46.1400000000001	45.930000000000064	45.680000000000064	45.28999999999997	44.1400000000001	43.96000000000003	42.57000000000016	41.930000000000064	41.16000000000008	39.51999999999998	37.21000000000003	35.40000000000009	33.67000000000007	31.5	30.3900000000001	29.74000000000001	28.319999999999936	28.269999999999985	28.430000000000064
KB-30	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	30	12	2023-02-16	47	51.93999999999983	alive	emerged	adult	10.5235063674529	4.954289990995521	63.27999999999997	62.12999999999988	61.45999999999981	61.01999999999998	60.919999999999845	60.77999999999997	60.45999999999981	60.1099999999999	60.34999999999991	59.07999999999993	58.67999999999984	57.99000000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-31	Osmia	O. bicornis	female	Konstanz	other	SSP5-8.5	F	27	14	2023-02-24	55	80.25999999999999	alive	emerged	adult	11.612768236803584	7.032982335676966	91.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-32	Osmia	O. bicornis	male	Konstanz	weighing	control	C	31	12	2023-04-09	99	71.8900000000001	alive	emerged	adult	10.971880151613268	5.601329388707527	78.65000000000009	77.72000000000003	77.31999999999994	77.1099999999999	76.98000000000002	76.90999999999985	76.76999999999998	76.77999999999997	76.87999999999988	76.37999999999988	76.58999999999992	76.96000000000004	76.05999999999995	76.09999999999991	75.75	75.56999999999994	75.31999999999994	74.66000000000008	74.30999999999995	NA	NA	NA
KB-33	Osmia	O. bicornis	female	Konstanz	weighing	control	C	28	14	2023-04-09	99	128.61000000000013	alive	emerged	adult	12.85616182959176	6.657668018293484	140.32999999999993	139.43000000000006	138.80999999999997	138.29999999999995	137.98000000000002	137.74	137.46000000000004	137.1199999999999	136.98000000000002	136.43000000000006	136.51	136.32999999999993	135.3499999999999	134.95000000000005	134.6099999999999	134.33999999999992	133.68000000000006	132.72000000000003	132.1500000000001	NA	NA	NA
KB-34	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	29	14	2023-04-06	96	96.42000000000009	alive	emerged	adult	12.73608422446307	6.765951482911999	109.41000000000008	108.61000000000011	107.6400000000001	107.30999999999996	107.32999999999991	107.11000000000011	106.98000000000002	106.37999999999988	106.51	105.45000000000005	105.27999999999996	104.97000000000004	104.6400000000001	103.49	103.32999999999991	102.97000000000004	102	100.73000000000002	99.89999999999986	NA	NA	NA
KB-35	Osmia	O. bicornis	female	Konstanz	weighing	SSP5-8.5	F	30	13	2023-03-01	60	96.69000000000004	alive	emerged	adult	11.599469046274429	6.974082410837826	108.88000000000012	107.49	106.31000000000016	105.49	105.38000000000012	105.36000000000011	104.74	104.02999999999996	104.10000000000014	102.45000000000005	101.93000000000006	101.36000000000011	100.06999999999994	96.69000000000004	NA	NA	NA	NA	NA	NA	NA	NA
KB-36	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	32	12	2023-03-17	76	65.93000000000006	alive	emerged	adult	10.206767238350398	5.608423538194578	72.42000000000007	71.41999999999985	70.83999999999992	70.61999999999989	70.5	70.37999999999988	70.25	69.91999999999985	70.09999999999991	69.25	69.22000000000003	69.14999999999986	68.59999999999991	68.23000000000002	67.77999999999997	67.25999999999999	NA	NA	NA	NA	NA	NA
KB-37	Osmia	O. bicornis	female	Konstanz	weighing	control	C	31	13	2023-04-17	107	101.09999999999992	alive	emerged	adult	12.625910819459277	6.382518201570711	114.5	113.70000000000005	113.01999999999998	112.71000000000004	112.49	112.28999999999996	112.06999999999994	111.82999999999991	111.69000000000004	111.07999999999991	111.13999999999989	110.99	110.28999999999996	109.91000000000008	109.64999999999986	109.26	108.65999999999984	107.82999999999991	107.31999999999994	103.02999999999996	NA	NA
KB-38	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	32	13	2023-04-07	97	91.40000000000008	alive	emerged	adult	11.652321863808396	5.898458317153249	101.35000000000014	101	100.13000000000012	99.76	99.66000000000008	99.48000000000002	99.29999999999995	98.93000000000006	99.01999999999998	98.01999999999998	97.83999999999992	97.79999999999995	97.08000000000015	96.29999999999995	95.91000000000008	95.49	94.47000000000004	93.44000000000004	92.51999999999998	NA	NA	NA
KB-39	Osmia	O. bicornis	male	Konstanz	other	SSP5-8.5	F	33	12	2023-05-17	137	24.710000000000036	dead	excised	adult	9.312955292741686	4.589827854566503	33.460000000000036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-42	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	3	13	2023-05-17	137	27.460000000000036	dead	excised	adult	10.070778375154369	5.552330282879785	55.11000000000013	53.52999999999997	53.069999999999936	52.569999999999936	52	52.03999999999997	51.690000000000055	50.930000000000064	51.200000000000045	49.67000000000007	49.15000000000009	48.5	46.27999999999997	44.12000000000012	40.66000000000008	36.90000000000009	31.440000000000055	28.799999999999955	28.25999999999999	27.66000000000008	27.730000000000015	27.90000000000009
KB-43	Osmia	O. bicornis	female	Konstanz	other	SSP5-8.5	F	33	13	2023-03-09	68	89.04000000000019	alive	emerged	adult	11.83220729248175	6.471336674528853	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-44	Osmia	O. bicornis	male	Konstanz	other	control	C	1	13	2023-04-07	97	60.01999999999998	alive	emerged	adult	11.285160146474125	6.432028079504374	65.52999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-48	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	6	13	2023-05-17	137	24.440000000000055	dead	excised	adult	9.43023805316932	4.760392623193731	27.830000000000155	26.12000000000012	25.190000000000055	25.360000000000127	26.029999999999973	26.560000000000173	26.170000000000073	25.549999999999955	26.090000000000146	25.090000000000146	25.41000000000008	25.560000000000173	25.430000000000064	24.960000000000036	25.090000000000146	25.430000000000064	25.220000000000027	24.87000000000012	24.950000000000045	24.49000000000001	24.470000000000027	24.6400000000001
KB-49	Osmia	O. bicornis	male	Konstanz	weighing	control	C	7	13	2023-04-09	99	57.32999999999993	alive	emerged	adult	10.373112631196149	5.745122709939543	62.309999999999945	61.75999999999999	61.45999999999981	61.23000000000002	61.12999999999988	60.99000000000001	60.78999999999997	60.659999999999854	60.799999999999955	60.38999999999987	60.299999999999955	60.659999999999854	59.919999999999845	59.34999999999991	59.50999999999999	59.36999999999989	58.99000000000001	58.409999999999854	58.149999999999864	NA	NA	NA
KB-50	Osmia	O. bicornis	female	Konstanz	weighing	SSP5-8.5	F	3	14	2023-03-10	69	103.44000000000004	alive	emerged	adult	13.056555857515868	7.101940585803004	122.09999999999992	120.63999999999989	118.98000000000002	117.57999999999991	116.93999999999984	116.8599999999999	116.01	114.65999999999984	114.44999999999982	112.36999999999988	111.40999999999984	110.04999999999995	108.62999999999988	106.32999999999991	104.56999999999994	NA	NA	NA	NA	NA	NA	NA
KB-52	Osmia	O. bicornis	male	Konstanz	other	SSP2-4.5	E	8	14	2023-03-17	76	46.63000000000011	alive	emerged	adult	9.607828496824087	5.30059420048557	53.580000000000155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-54	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	9	14	2023-05-17	137	29.50999999999999	dead	excised	adult	10.10037145119563	5.279739622215897	39.080000000000155	35.87999999999988	32.430000000000064	30.600000000000136	31.069999999999936	31.75999999999999	31.3599999999999	30.720000000000027	30.799999999999955	30.16000000000008	30.3900000000001	30.559999999999945	30.519999999999985	30.019999999999985	30.220000000000027	30.590000000000146	30.3900000000001	30.079999999999927	30.110000000000127	29.610000000000127	29.62000000000012	29.829999999999927
KB-55	Osmia	O. bicornis	male	Konstanz	weighing	control	C	10	15	2023-04-06	96	62.66000000000008	alive	emerged	adult	10.961972663415056	6.406348039519026	69.21000000000004	68.19000000000005	67.68000000000006	67.48000000000002	67.34000000000015	67.18000000000006	67.01999999999998	67.55000000000018	67.1400000000001	66.65000000000009	66.63000000000011	66.71000000000004	65.6400000000001	65.50999999999999	65.3900000000001	65.28999999999996	64.60000000000014	63.87000000000012	63.319999999999936	NA	NA	NA
KB-57	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	12	15	2023-05-17	137	23.62999999999988	dead	excised	adult	9.029119933644576	4.66759589790101	27.36999999999989	25.62999999999988	24.59999999999991	24.319999999999936	24.889999999999873	25.689999999999827	25.34999999999991	24.679999999999836	24.8599999999999	24.279999999999745	24.47999999999979	24.789999999999736	24.529999999999973	24.12999999999988	24.149999999999864	24.429999999999836	24.259999999999764	24.11999999999989	24.179999999999836	23.659999999999854	23.669999999999845	23.909999999999854
KB-58	Osmia	O. bicornis	female	Konstanz	weighing	SSP5-8.5	F	6	14	2023-03-17	76	88.39999999999986	alive	emerged	adult	12.051579572449327	6.274473174227587	104.94999999999982	103.44999999999982	102.2199999999998	101.32999999999991	101.01999999999998	101.00999999999976	100.3599999999999	99.42999999999984	99.42999999999984	97.84999999999992	97.29999999999971	96.57999999999991	95.38999999999989	94.37999999999988	93.33999999999992	91.89999999999986	NA	NA	NA	NA	NA	NA
KB-59	Osmia	O. bicornis	male	Konstanz	weighing	control	C	13	15	2023-04-07	97	45.21000000000003	alive	emerged	adult	9.511673146299277	4.74950395725007	49.30000000000018	48.930000000000064	48.73000000000002	48.42000000000007	48.340000000000146	48.25	48.17000000000007	48.24000000000001	48.450000000000045	48.450000000000045	48.049999999999955	48.46000000000003	47.17000000000007	46.940000000000055	46.940000000000055	46.76999999999998	46.47000000000003	45.96000000000003	45.67000000000007	NA	NA	NA
KB-60	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	14	15	2023-03-28	87	64.41999999999985	alive	emerged	adult	10.733757971302492	5.144594389165124	72.94000000000005	71.94999999999982	71.25999999999999	70.69999999999982	70.51999999999998	70.40999999999985	70.22999999999979	69.82999999999993	69.78999999999996	68.86999999999989	68.55999999999995	68.56999999999994	67.76999999999998	67.11999999999989	66.61999999999989	66.23999999999978	65.32999999999993	NA	NA	NA	NA	NA
KB-61	Osmia	O. bicornis	female	Konstanz	weighing	control	C	7	14	2023-04-19	109	111.97000000000004	alive	emerged	adult	12.936809204601364	7.129079274754014	126.09999999999992	125.02999999999996	124.08999999999992	123.69999999999982	123.29999999999995	123.04999999999995	122.67999999999984	122.33999999999992	122.30999999999996	121.64999999999986	121.50999999999976	121.48999999999978	120.41999999999985	119.51999999999998	119.51999999999998	119.09999999999992	118.49999999999976	117.48999999999978	116.89999999999986	114.61999999999988	NA	NA
KB-63	Osmia	O. bicornis	male	Konstanz	other	control	C	16	15	2023-04-09	99	54.680000000000064	alive	emerged	adult	11.32423397003795	5.640499840544441	64.42000000000007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-64	Osmia	O. bicornis	female	Konstanz	other	SSP2-4.5	E	8	15	2023-05-17	137	54.03999999999997	dead	excised	adult	11.891422460543522	6.7660159268422575	91.81999999999994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-66	Osmia	O. bicornis	female	Konstanz	weighing	control	C	10	16	2023-04-12	102	88.18999999999983	alive	emerged	adult	11.770740723702112	5.9566376397770275	96.51999999999998	96	95.54999999999995	95.4799999999998	95.28999999999996	95.17999999999984	94.87999999999988	94.91999999999985	95.1099999999999	94.61999999999988	94.65999999999984	94.82999999999991	93.53999999999996	93.4599999999998	93.26999999999975	93.03999999999996	92.56999999999994	91.9699999999998	91.61999999999988	NA	NA	NA
KB-68	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	17	15	2023-05-17	137	27.75	dead	excised	adult	10.076525022826708	5.3625062281235945	37.29000000000019	35.570000000000164	33.55000000000018	31.789999999999964	31.450000000000045	31.12000000000012	30.819999999999936	30.33999999999992	29.940000000000055	28.90000000000009	29.13000000000011	29.090000000000146	29.360000000000127	28.610000000000127	28.600000000000136	29.15000000000009	28.75999999999999	28.799999999999955	28.720000000000027	27.87000000000012	27.88000000000011	28
KB-71	Osmia	O. bicornis	female	Konstanz	weighing	SSP5-8.5	F	12	16	2023-03-02	61	78.52999999999997	alive	emerged	adult	11.578626028483251	5.937490862280265	91.31999999999994	89.72000000000003	88.93999999999983	87.79999999999995	87.43999999999983	87.46000000000004	86.92999999999984	86.04999999999995	85.80999999999995	84.55999999999995	84	83.49000000000001	82.08999999999992	80.3599999999999	NA	NA	NA	NA	NA	NA	NA	NA
KB-72	Osmia	O. bicornis	female	Konstanz	weighing	control	C	13	16	2023-04-11	101	94.41999999999985	alive	emerged	adult	11.892499245005045	6.923180930008751	107.61999999999988	107.08999999999992	106.59999999999992	106.24999999999976	106.06999999999994	106	105.8599999999999	105.75999999999976	106	105.6099999999999	105.49	105.80999999999996	104.03999999999996	103.51999999999998	103.52999999999996	103.24999999999976	102.80999999999996	102.08999999999992	101.65999999999984	NA	NA	NA
KB-73	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	14	16	2023-03-20	79	118.07000000000016	alive	emerged	adult	12.74087380110193	7.290516093732127	127.47000000000004	126.92000000000009	126.02999999999996	125.65000000000008	125.54999999999995	125.43000000000006	125.24	124.71000000000004	124.76	123.72000000000004	123.47000000000004	123.71000000000004	122.80999999999996	121.71000000000004	121.40000000000008	120.83000000000015	NA	NA	NA	NA	NA	NA
KB-74	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	20	15	2023-03-13	72	60.74000000000001	alive	emerged	adult	10.195395735489068	5.724471755001272	66.06999999999994	65.70999999999981	64.82999999999993	64.82999999999993	64.74000000000001	64.68999999999983	64.56999999999994	64.29999999999995	64.47000000000003	63.70999999999981	63.72999999999979	63.63999999999987	63.049999999999955	62.32999999999993	61.909999999999854	NA	NA	NA	NA	NA	NA	NA
KB-78	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	23	14	2023-03-17	76	59.809999999999945	alive	emerged	adult	10.893726886686194	5.996265260430568	68.41000000000008	67.46000000000004	66.82999999999993	66.50999999999999	66.33999999999992	66.22000000000003	66.1099999999999	65.78999999999996	65.77999999999997	65.21000000000004	65.04999999999995	64.76999999999998	64.59999999999991	63.8599999999999	63.50999999999999	62.78999999999997	NA	NA	NA	NA	NA	NA
KB-79	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	24	15	2023-02-23	54	54.99000000000001	alive	emerged	adult	9.913819460413118	5.392268126487329	64.17000000000007	62.91000000000008	62.11999999999989	61.83999999999992	61.809999999999945	61.799999999999955	61.6099999999999	61.549999999999955	61.13999999999987	60.08999999999992	59.75	59.23000000000002	57.34999999999991	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-80	Osmia	O. bicornis	male	Konstanz	weighing	control	C	25	15	2023-04-08	98	67.69999999999982	alive	emerged	adult	10.837270106667749	5.953724715856391	73.61999999999989	73.24000000000001	72.78999999999996	72.59999999999991	72.51999999999975	72.31999999999994	72.2199999999998	72.09999999999991	72.07999999999993	71.74000000000001	71.74000000000001	71.78999999999996	70.89999999999986	70.50999999999976	70.45999999999981	70.24000000000001	69.86999999999989	69.09999999999991	68.70999999999981	NA	NA	NA
KB-81	Osmia	O. bicornis	female	Konstanz	other	control	C	16	16	2023-05-17	137	60.40000000000009	dead	excised	adult	11.98422105748164	6.887591878412804	97.73000000000002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-82	Osmia	O. bicornis	male	Konstanz	other	SSP2-4.5	E	26	15	2023-03-19	78	46.02999999999997	alive	emerged	adult	9.573222278578402	5.130277533752398	50.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-83	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	17	16	2023-04-06	96	98.04999999999995	alive	emerged	adult	12.3731487150583	6.66541138210571	110.05999999999996	108.93000000000006	107.81999999999994	107.63999999999989	107.53999999999996	107.3599999999999	107.12999999999988	106.7099999999998	106.78999999999996	105.30999999999996	105.34999999999992	105.26	104.45000000000005	103.12999999999988	102.95000000000005	102.66999999999985	101.46000000000004	100.27999999999996	99.43000000000006	NA	NA	NA
KB-84	Osmia	O. bicornis	male	Konstanz	other	SSP5-8.5	F	27	15	2023-05-17	137	32.419999999999845	dead	excised	adult	10.182450623049268	5.5291303044605415	54.419999999999845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KB-86	Osmia	O. bicornis	male	Konstanz	weighing	control	C	28	15	2023-04-10	100	61.46000000000003	alive	emerged	adult	10.699217011059387	5.430329836409819	70.66000000000008	69.8599999999999	69.69000000000005	69.33999999999992	69.17000000000007	69	68.80999999999995	68.72000000000003	68.92000000000007	68.63000000000011	68.81999999999994	68.86999999999989	67.65000000000009	67.39999999999986	67.21000000000004	67.03999999999996	66.65000000000009	66.05999999999995	65.6400000000001	NA	NA	NA
KB-87	Osmia	O. bicornis	male	Konstanz	weighing	SSP2-4.5	E	29	15	2023-05-17	137	26.230000000000015	dead	excised	adult	9.923116418498571	5.165062775658619	56.350000000000136	55.809999999999945	55.27999999999997	55.049999999999955	55.049999999999955	54.930000000000064	54.86000000000013	54.59999999999991	54.63000000000011	53.799999999999955	53.65000000000009	53.6400000000001	52.840000000000146	51.819999999999936	51.37000000000012	49.11999999999989	45.13000000000011	43.67000000000007	41.99000000000001	34.98000000000002	29.289999999999964	27.00999999999999
KB-89	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	20	16	2023-04-07	97	99.24	alive	emerged	adult	12.39010090180973	6.635323910178155	111.07000000000016	110.45000000000005	109.22000000000004	109.08999999999992	108.97000000000004	108.90000000000008	108.77999999999996	108.30999999999996	108.62000000000012	107.15000000000008	106.98000000000002	106.77999999999996	106.26	105.28999999999996	104.99	104.58999999999992	103.65000000000008	102.58999999999992	101.82000000000016	NA	NA	NA
KB-91	Osmia	O. bicornis	male	Konstanz	weighing	SSP5-8.5	F	30	14	2023-05-17	137	30.480000000000015	dead	excised	adult	10.934780409828772	6.043889301708232	67.48000000000002	66.34999999999991	65.57999999999993	64.93999999999983	64.64999999999986	64.63999999999987	64.09999999999991	63.48000000000002	63.73000000000002	61.34999999999991	59.84999999999991	58.22000000000003	56.45999999999981	54.6099999999999	52.97000000000003	51.09999999999991	48.78999999999997	47.180000000000064	45.59999999999991	38.61999999999989	30.99000000000001	30.899999999999864
KB-93	Osmia	O. bicornis	female	Konstanz	weighing	SSP2-4.5	E	23	15	2023-04-06	96	105.38999999999989	alive	emerged	adult	12.792746599340648	7.100667365747218	119.06999999999994	118.93999999999984	117.51	117.11999999999988	117.05999999999996	116.81999999999994	116.55999999999996	115.83999999999992	115.78999999999996	114.59999999999992	114.44999999999982	113.9699999999998	113.54999999999995	112.32999999999991	111.89999999999986	111.4699999999998	110.16999999999985	108.9599999999998	108.01	NA	NA	NA
